index,time,S:London__all,S:Eyam__all,I:London__all,I:Eyam__all,obs_mean:Eyam__Kendall__inc,obs_mean:London__Creighton__inc,obs_real:Eyam__Kendall__inc,obs_real:London__Creighton__inc
298,245,374654,345,0,0,0,5.4,0,5.64265
298,214,374656,345,4,0,0,48.6,0,44.2886
298,184,378124,345,19,0,0,516.6,0,478.872
298,153,375579,345,164,0,0,2796.3,0,3205.51
298,123,380569,345,1397,0,0,13580.1,0,14074.1
298,92,385769,345,4505,0,0,29107.8,0,31753
298,61,421985,344,4591,0,0,18964.8,0,19952.2
298,31,442450,345,3829,0,4.5,12348.9,3.7748,11102.1
298,0,458443,347,1557,3,0,0,0,0
299,245,369413,347,0,0,0,0,0,0
299,214,369413,347,0,0,0,77.4,0,81.6354
299,184,369442,347,34,0,0,591.3,0,592.877
299,153,374124,346,194,0,0,2984.4,0,3413.75
299,123,377725,344,1158,0,0,13739.4,0,15827.5
299,92,382810,346,4168,0,0,28311.3,0,30670.3
299,61,422985,346,4261,0,0,18553.5,0,18272.8
299,31,444820,346,3041,0,3.6,10925.1,3.95073,11399.7
299,0,458440,347,1560,3,0,0,0,0
300,245,377564,344,1,0,0,10.8,0,10.8084
300,214,377573,344,4,0,0,87.3,0,99.3292
300,184,378739,344,30,0,0,558,0,616.12
300,153,377213,345,208,0,0,3289.5,0,2735.44
300,123,383805,344,1156,0,0,11946.6,0,10255.5
300,92,396702,344,4062,0,0,23216.4,0,22688.5
300,61,423347,344,4718,0,0,18515.7,0,20468
300,31,442969,346,3574,0,3.6,12111.3,4.98975,11146.9
300,0,458436,347,1564,3,0,0,0,0
301,245,377601,347,0,0,0,27.9,0,30.7201
301,214,377623,347,9,0,0,45.9,0,46.0485
301,184,377643,347,23,0,0,532.8,0,581.126
301,153,370359,346,223,0,0,3276.9,0,3057.54
301,123,385964,347,1323,0,0,11945.7,0,12814.7
301,92,391179,347,4384,0,0,26040.6,0,27585.6
301,61,422677,347,4296,0,0,18410.4,0,16289.9
301,31,443021,345,3593,0,4.5,12047.4,3.80756,13023.9
301,0,458441,347,1559,3,0,0,0,0
302,245,377464,346,6,0,0,18,0,18.1159
302,214,377485,346,5,0,0,52.2,0,61.7517
302,184,377590,347,25,0,0,542.7,0,555.468
302,153,372450,346,207,0,0,3027.6,0,3149.25
302,123,374789,346,1381,0,0,13848.3,0,13595.8
302,92,393371,347,3335,0,0,23820.3,0,23129.2
302,61,419260,346,4998,0,0,20788.2,0,22804.4
302,31,443756,346,3673,0,3.6,11313.9,3.61057,11856.7
302,0,458438,347,1562,3,0,0,0,0
303,245,358027,82,0,2,7.2,4.5,7.62736,3.716
303,214,359178,88,1,0,0.9,36.9,0.753779,37.6817
303,184,358747,97,16,1,19.8,535.5,23.4145,501.647
303,153,360972,135,168,0,20.7,3097.8,21.1573,2819.72
303,123,358851,121,1356,5,82.8,14881.5,80.2395,15488.2
303,92,376378,231,4628,5,50.4,30063.6,51.3947,29563
303,61,407339,280,7071,12,47.7,26768.7,47.7298,27771.4
303,31,443027,346,3864,0,3.6,11798.1,3.12599,10655.4
303,0,458440,347,1560,3,0,0,0,0
304,245,370786,345,0,0,0,1.8,0,1.27107
304,214,370786,345,2,0,0,53.1,0,51.6214
304,184,370848,345,18,0,0,503.1,0,592.697
304,153,371898,345,209,0,0,3168.9,0,2953.25
304,123,374882,347,1341,0,0,14081.4,0,14712.6
304,92,395108,347,3968,0,0,23999.4,0,26053.3
304,61,425660,344,4609,0,0,16669.8,0,18383.7
304,31,446206,344,2585,0,5.4,10088.1,6.79583,9094.39
304,0,458441,347,1559,3,0,0,0,0
305,245,384860,347,0,0,0,3.6,0,4.75941
305,214,384862,347,2,0,0,44.1,0,39.5656
305,184,375332,346,29,0,0,480.6,0,440.317
305,153,371795,346,178,0,0,3189.6,0,2584.47
305,123,381290,346,1309,0,0,14064.3,0,15606.9
305,92,396765,347,4035,0,0,24122.7,0,24332.7
305,61,422581,347,5048,0,0,18358.2,0,19071
305,31,445166,347,2861,0,2.7,10775.7,2.65486,11675.5
305,0,458442,347,1558,3,0,0,0,0
306,245,352163,122,0,0,3.6,3.6,3.85277,3.48951
306,214,356973,134,2,0,0.9,37.8,1.15508,34.2263
306,184,352188,126,20,2,18,550.8,17.7101,509.508
306,153,357523,139,183,6,24.3,3038.4,20.3457,2869.83
306,123,354007,180,1498,8,68.4,16476.3,70.2553,17380.1
306,92,372441,260,4962,11,52.2,31568.4,54.2092,35407.2
306,61,405003,320,7476,9,14.4,29376.9,13.3201,29094.2
306,31,443511,347,3591,0,2.7,11608.2,3.24611,11651.2
306,0,458437,347,1563,3,0,0,0,0
307,245,365271,347,6,0,0,19.8,0,17.8919
307,214,365292,347,7,0,0,78.3,0,80.1208
307,184,365298,347,21,0,0,560.7,0,547.452
307,153,373083,346,226,0,0,3403.8,0,3087.55
307,123,379632,345,1031,0,0,12549.6,0,11558
307,92,388908,345,3872,0,0,26879.4,0,26540.7
307,61,424953,347,4591,0,0,16981.2,0,18594
307,31,442270,346,3698,0,3.6,12628.8,3.41144,12225.1
307,0,458439,347,1561,3,0,0,0,0
308,245,360638,102,6,2,6.3,29.7,6.59532,29.8109
308,214,360702,112,4,0,0.9,36.9,0.671149,42.0318
308,184,354344,132,33,8,19.8,569.7,19.8275,545.513
308,153,359803,151,174,7,21.6,2961,20.7527,2948.65
308,123,362723,189,1206,6,67.5,14049.9,78.8871,13710.9
308,92,373067,252,4860,15,54.9,31561.2,57.3166,30720.4
308,61,405834,316,7161,12,16.2,28714.5,12.3705,29404.6
308,31,443282,347,3452,0,2.7,11939.4,1.58575,12713.9
308,0,458439,347,1561,3,0,0,0,0
309,245,371294,94,0,0,0,0,0,0
309,214,371306,96,4,0,0.9,36.9,0.561101,39.6687
309,184,371236,96,36,6,18,556.2,19.6942,556.386
309,153,372322,129,170,2,24.3,3262.5,22.197,3691.92
309,123,378471,145,1266,11,87.3,12555.9,82.5048,11898.9
309,92,392763,219,3561,22,62.1,23486.4,70.0489,21891.5
309,61,417352,294,5068,16,32.4,21816.9,31.1574,22777.3
309,31,445714,345,2946,0,4.5,10206,4.98245,11581.1
309,0,458439,347,1561,3,0,0,0,0
310,245,367329,13,0,0,8.1,0,6.99689,0
310,214,367314,21,4,0,1.8,48.6,2.08041,46.7628
310,184,367345,21,27,2,21.6,499.5,21.1924,394.392
310,153,367405,41,251,0,24.3,3345.3,24.3075,3024.25
310,123,370051,61,1322,7,65.7,13609.8,64.1643,15012.3
310,92,384611,146,4499,7,72.9,26992.8,56.1162,28036.5
310,61,412421,209,6378,33,90,25762.5,98.0603,29255.9
310,31,440809,345,4364,0,4.5,13344.3,4.22618,12582
310,0,458444,347,1556,3,0,0,0,0
311,245,371210,346,0,0,0,0,0,0
311,214,371210,346,0,0,0,27.9,0,31.8777
311,184,376177,346,30,0,0,529.2,0,594.904
311,153,373258,346,184,0,0,3373.2,0,3272.38
311,123,384888,346,1166,0,0,12437.1,0,11233.3
311,92,392076,346,4088,0,0,25194.6,0,24963.6
311,61,421580,345,4543,0,0,19064.7,0,17676.5
311,31,442719,346,3644,0,3.6,12273.3,3.81602,12432.6
311,0,458441,347,1559,3,0,0,0,0
312,245,363525,106,0,6,15.3,16.2,14.1936,14.7214
312,214,363584,128,2,0,0.9,34.2,0.930907,35.2554
312,184,363645,123,16,1,19.8,459,15.475,422.123
312,153,365827,150,218,0,30.6,3303.9,27.9272,3368.91
312,123,368870,168,1194,3,79.2,13839.3,63.3357,16474
312,92,380802,242,4639,17,60.3,27720.9,56.5288,27123.8
312,61,409528,322,6714,4,16.2,27245.7,18.5431,26686.3
312,31,444136,347,3114,0,2.7,11475,3.10447,12227.5
312,0,458443,347,1557,3,0,0,0,0
313,245,370096,345,1,0,0,18.9,0,20.0242
313,214,370108,345,10,0,0,94.5,0,95.9284
313,184,372033,344,37,0,0,487.8,0,404.07
313,153,370917,344,188,0,0,3088.8,0,3083.81
313,123,378817,345,1088,0,0,12368.7,0,13916
313,92,390462,344,4367,0,0,25974,0,22108.4
313,61,420633,346,4734,0,0,19311.3,0,20077
313,31,443855,345,3671,0,4.5,11226.6,4.3741,11210.9
313,0,458441,347,1559,3,0,0,0,0
314,245,382832,345,0,0,0,0,0,0
314,214,382832,345,0,0,0,29.7,0,24.6587
314,184,374230,346,15,0,0,490.5,0,533.818
314,153,374266,345,219,0,0,2952,0,2934.85
314,123,383651,345,1363,0,0,12739.5,0,13312.9
314,92,396662,345,3810,0,0,24063.3,0,23181.8
314,61,423801,345,4202,0,0,17857.8,0,17484.4
314,31,442804,345,3764,0,4.5,12088.8,3.65503,10894
314,0,458440,347,1560,3,0,0,0,0
315,245,363481,127,8,0,4.5,24.3,5.23759,23.3067
315,214,363522,135,2,0,0.9,52.2,0.805425,51.7708
315,184,364751,137,24,0,23.4,527.4,19.6872,534.649
315,153,362728,140,210,2,26.1,3225.6,24.0018,2891.14
315,123,369343,164,1237,12,72,12579.3,82.5427,12268.3
315,92,381432,234,4540,18,57.6,26931.6,63.6544,24725.8
315,61,409616,308,6280,8,24.3,26361,20.4466,29104.8
315,31,445354,345,2916,0,4.5,10557,5.1345,11927.5
315,0,458438,347,1562,3,0,0,0,0
316,245,381249,346,0,0,0,0.9,0,0.847508
316,214,381249,346,1,0,0,100.8,0,89.6852
316,184,378992,346,34,0,0,564.3,0,674.973
316,153,378821,346,180,0,0,3203.1,0,3339.49
316,123,384832,346,1307,0,0,12917.7,0,13987.5
316,92,400855,346,3278,0,0,21284.1,0,21289.1
316,61,426215,346,4010,0,0,16319.7,0,16872.3
316,31,445564,346,2794,0,3.6,10477.8,4.96747,10021
316,0,458440,347,1560,3,0,0,0,0
317,245,380224,344,3,0,0,19.8,0,19.0188
317,214,380242,344,7,0,0,81,0,74.272
317,184,381393,344,25,0,0,552.6,0,568.567
317,153,380823,344,208,0,0,3100.5,0,3078.9
317,123,388988,344,1020,0,0,11104.2,0,10150.2
317,92,397169,344,3976,0,0,24182.1,0,22184
317,61,423234,344,4922,0,0,18567.9,0,21359.6
317,31,445839,344,2948,0,5.4,10091.7,6.6095,11128
317,0,458441,347,1559,3,0,0,0,0
318,245,371383,346,1,0,0,8.1,0,7.38663
318,214,371388,346,5,0,0,46.8,0,44.9358
318,184,375087,346,38,0,0,524.7,0,555.683
318,153,377733,346,218,0,0,2978.1,0,2812.58
318,123,377847,346,1034,0,0,11867.4,0,12399.8
318,92,398530,346,3534,0,0,21279.6,0,16926.5
318,61,415663,346,6369,0,0,23058,0,24476.6
318,31,444362,346,3290,0,3.6,11113.2,3.40982,10751.7
318,0,458439,347,1561,3,0,0,0,0
319,245,375628,346,3,0,0,17.1,0,18.4617
319,214,375646,346,4,0,0,35.1,0,35.5865
319,184,377321,345,69,0,0,540,0,428.834
319,153,377053,346,191,0,0,3033,0,3136.28
319,123,387029,346,1128,0,0,12155.4,0,10359
319,92,392588,346,4012,0,0,25128,0,27113.9
319,61,419674,346,5557,0,0,20493,0,20266.8
319,31,443210,347,3639,0,2.7,11835.9,2.33192,11940.6
319,0,458444,347,1556,3,0,0,0,0
320,245,376509,345,0,0,0,0.9,0,0.543197
320,214,376509,345,1,0,0,54.9,0,54.2386
320,184,377508,345,16,0,0,473.4,0,439.493
320,153,374906,345,228,0,0,3274.2,0,3095.41
320,123,381310,345,1139,0,0,12851.1,0,16389.5
320,92,397368,343,3813,0,0,22787.1,0,24581.6
320,61,421498,345,5038,0,0,19720.8,0,22236.5
320,31,445379,345,3069,0,4.5,10396.8,3.91184,9402.17
320,0,458437,347,1563,3,0,0,0,0
321,245,379384,345,0,0,0,0.9,0,1.00983
321,214,379384,345,1,0,0,38.7,0,37.6581
321,184,379415,345,23,0,0,488.7,0,454.969
321,153,376778,345,237,0,0,3431.7,0,3465.65
321,123,384356,345,1267,0,0,12590.1,0,10982.4
321,92,400206,345,3076,0,0,21164.4,0,22214.3
321,61,423720,345,4345,0,0,18639.9,0,15770.8
321,31,445663,345,3113,0,4.5,10101.6,4.13381,11053.9
321,0,458440,347,1560,3,0,0,0,0
322,245,382863,88,0,0,0,7.2,0,6.62634
322,214,381618,115,0,0,1.8,9.9,2.96106,12.3308
322,184,383881,103,25,1,22.5,437.4,27.3816,439.639
322,153,382610,130,192,4,21.6,3077.1,25.13,3053.95
322,123,386456,146,1155,9,85.5,11955.6,90.5206,11835
322,92,398147,237,3442,5,65.7,21223.8,63.7082,21604.2
322,61,420806,304,4365,11,26.1,19516.5,27.1526,21549.3
322,31,444602,346,3139,0,3.6,11033.1,3.51096,11561.2
322,0,458441,347,1559,3,0,0,0,0
323,245,352868,101,0,0,9,0,11.957,0
323,214,352863,112,1,0,0.9,37.8,0.909837,33.1564
323,184,355622,138,31,3,22.5,593.1,19.2635,609.599
323,153,357908,159,205,1,23.4,3230.1,25.6364,3524.81
323,123,361721,153,1160,9,74.7,13220.1,78.0161,12257
323,92,374615,255,4196,8,52.2,29264.4,50.9673,26381.3
323,61,404017,317,7310,4,21.6,29567.7,21.9278,32786.1
323,31,443875,347,3364,0,2.7,11484.9,2.50984,11759.3
323,0,458442,347,1558,3,0,0,0,0
324,245,375995,345,0,0,0,3.6,0,3.37134
324,214,375995,345,4,0,0,66.6,0,70.6202
324,184,366195,346,15,0,0,452.7,0,432.208
324,153,382951,344,219,0,0,3029.4,0,3012.6
324,123,378391,347,1167,0,0,12951.9,0,10791.8
324,92,389325,344,4322,0,0,26696.7,0,27902.6
324,61,422977,345,4380,0,0,18342.9,0,22124.3
324,31,442026,345,3979,0,4.5,12595.5,5.01812,13441.4
324,0,458441,347,1559,3,0,0,0,0
325,245,369489,344,0,0,0,8.1,0,6.73877
325,214,369494,344,4,0,0,58.5,0,66.3915
325,184,374908,344,18,0,0,529.2,0,567.65
325,153,372001,344,202,0,0,3395.7,0,3957.11
325,123,379033,344,1272,0,0,13006.8,0,13702.6
325,92,390501,344,4256,0,0,26136,0,22482.4
325,61,416964,347,5464,0,0,21899.7,0,25465.4
325,31,439802,346,4479,0,3.6,14147.1,3.80935,13558.3
325,0,458440,347,1560,3,0,0,0,0
326,245,380670,346,0,0,0,4.5,0,4.01282
326,214,380671,346,4,0,0,67.5,0,68.1789
326,184,374515,346,22,0,0,531.9,0,565.913
326,153,375713,346,216,0,0,3032.1,0,2885.08
326,123,378197,346,1035,0,0,12584.7,0,11493.9
326,92,389587,346,4550,0,0,26631.9,0,25658.2
326,61,418788,346,5387,0,0,21179.7,0,22404.7
326,31,444393,346,3315,0,3.6,11062.8,3.15579,10008.8
326,0,458441,347,1559,3,0,0,0,0
327,245,379943,346,0,0,0,8.1,0,9.81783
327,214,379944,346,8,0,0,50.4,0,57.8447
327,184,374187,346,19,0,0,480.6,0,487.355
327,153,381239,346,182,0,0,2979,0,2266.79
327,123,385707,346,1173,0,0,12268.8,0,11689.1
327,92,397579,346,3854,0,0,22805.1,0,24470.4
327,61,424502,346,3828,0,0,18088.2,0,17439.2
327,31,445488,346,2940,0,3.6,10414.8,3.70159,11591.6
327,0,458440,347,1560,3,0,0,0,0
328,245,383250,47,0,0,0,0,0,0
328,214,383250,47,0,0,0.9,31.5,0.495771,33.6153
328,184,381544,67,22,0,19.8,484.2,24.1504,448.911
328,153,382503,92,242,0,27.9,2814.3,23.9547,2875.08
328,123,384374,113,1222,17,69.3,12388.5,59.5734,12598.3
328,92,398759,186,3288,3,72.9,20673,57.8163,19505.6
328,61,420455,250,4562,20,65.7,19445.4,58.3456,20062.1
328,31,445479,345,2846,0,4.5,10507.5,3.86952,10651.7
328,0,458440,347,1560,3,0,0,0,0
329,245,372653,345,4,0,0,21.6,0,19.2601
329,214,372673,345,8,0,0,63,0,61.0331
329,184,370858,346,23,0,0,577.8,0,686.369
329,153,373171,345,190,0,0,3066.3,0,3663.32
329,123,381438,345,1171,0,0,12231.9,0,12135.7
329,92,386680,345,4063,0,0,26370.9,0,26079.2
329,61,420784,347,4665,0,0,18766.8,0,20679.9
329,31,443186,345,3574,0,4.5,11916,5.96678,13529.4
329,0,458436,347,1564,3,0,0,0,0
330,245,375263,346,0,0,0,0.9,0,0.325038
330,214,375263,346,1,0,0,21.6,0,20.8263
330,184,375280,346,28,0,0,524.7,0,587.679
330,153,379355,346,170,0,0,2969.1,0,2996.95
330,123,381296,346,1419,0,0,14069.7,0,11848.6
330,92,398539,346,3887,0,0,23963.4,0,25428.4
330,61,424905,346,4017,0,0,17814.6,0,18074.8
330,31,445774,346,2942,0,3.6,10155.6,3.25249,9930.6
330,0,458440,347,1560,3,0,0,0,0
331,245,372988,346,0,0,0,2.7,0,2.87006
331,214,372988,346,3,0,0,45,0,38.1308
331,184,371272,346,25,0,0,484.2,0,514.332
331,153,375905,346,226,0,0,2972.7,0,2736.08
331,123,373544,346,1411,0,0,15416.1,0,15720.5
331,92,393153,346,4382,0,0,25379.1,0,23338.4
331,61,422961,345,4310,0,0,17846.1,0,16852.4
331,31,442987,346,3602,0,3.6,12069.9,3.89753,11701.1
331,0,458439,347,1561,3,0,0,0,0
332,245,374108,106,0,2,9,0,9.33596,0
332,214,374109,118,0,0,2.7,30.6,2.06935,27.3472
332,184,371547,109,24,0,18.9,526.5,14.6823,443.291
332,153,370987,148,210,0,19.8,3304.8,23.1092,3357.97
332,123,372968,161,1407,13,70.2,15043.5,85.0191,16457.6
332,92,388790,258,4325,2,56.7,25685.1,53.2492,23340.7
332,61,416344,312,5310,11,19.8,22508.1,21.1415,20685.6
332,31,444494,346,3052,0,3.6,11208.6,2.88127,8362.48
332,0,458441,347,1559,3,0,0,0,0
333,245,366568,346,0,0,0,6.3,0,8.33644
333,214,366572,346,3,0,0,69.3,0,67.8657
333,184,367699,346,37,0,0,495,0,366.096
333,153,378370,346,168,0,0,2658.6,0,2957.76
333,123,380782,343,1267,0,0,13801.5,0,9813
333,92,397039,346,3635,0,0,22760.1,0,23034.9
333,61,418858,346,5773,0,0,20680.2,0,19034.5
333,31,444330,346,3279,0,3.6,11151.9,2.53604,11515.2
333,0,458438,347,1562,3,0,0,0,0
334,245,357602,119,0,0,0,0,0,0
334,214,357591,119,0,0,0.9,27,0.724482,26.5466
334,184,357604,119,17,1,18,571.5,15.8686,589.601
334,153,358416,147,227,0,20.7,3145.5,17.8712,4061.58
334,123,360822,154,1298,8,82.8,14610.6,82.8549,13044.5
334,92,373680,247,5221,16,55.8,32625.9,57.0945,32023.4
334,61,407526,311,7626,14,17.1,28062,13.8271,29518
334,31,444645,346,3142,0,3.6,10991.7,2.8902,12038.7
334,0,458437,347,1563,3,0,0,0,0
335,245,368900,117,0,0,7.2,7.2,8.12935,5.44782
335,214,368929,125,0,0,0.9,45,1.08194,41.8072
335,184,368946,125,33,1,18.9,486.9,15.1024,601.975
335,153,368563,142,166,0,22.5,2764.8,22.8908,2684.18
335,123,370478,159,1323,8,81.9,14582.7,74.9098,14528.4
335,92,387476,245,3840,10,56.7,25570.8,64.5768,29702.5
335,61,413802,311,5926,7,23.4,23632.2,21.4904,21402.7
335,31,444559,344,3204,0,5.4,11013.3,5.14198,12579.7
335,0,458442,347,1558,3,0,0,0,0
336,245,371503,111,0,2,8.1,15.3,7.38498,13.0096
336,214,372234,130,0,0,0.9,49.5,0.908139,48.0072
336,184,371588,131,20,2,16.2,505.8,16.7866,619.951
336,153,371907,141,263,10,24.3,3422.7,23.4918,3284.11
336,123,381943,145,1208,14,72.9,12483.9,67.5389,12296.7
336,92,390158,221,4015,17,63.9,24354.9,69.7475,23591
336,61,414660,323,5434,7,13.5,23264.1,13.6176,23916.1
336,31,443786,346,3551,0,3.6,11396.7,3.42296,11624.6
336,0,458442,347,1558,3,0,0,0,0
337,245,360901,325,2,0,0,23.4,0,30.611
337,214,360925,325,4,0,0,62.1,0,53.16
337,184,360682,325,20,0,0,533.7,0,502.622
337,153,361525,325,270,0,0,3825.9,0,3700.23
337,123,361737,325,1285,0,0,14654.7,0,15984.1
337,92,378612,325,4831,0,0,29533.5,0,28841.3
337,61,409223,325,7035,0,17.1,26070.3,19.5575,28902.9
337,31,443689,345,3748,0,4.5,11306.7,2.87844,12113.1
337,0,458441,347,1559,3,0,0,0,0
338,245,379908,344,0,0,0,3.6,0,3.12897
338,214,379909,344,3,0,0,52.2,0,61.6529
338,184,376255,347,25,0,0,475.2,0,515.728
338,153,377640,347,195,0,0,2904.3,0,3152.08
338,123,382135,344,1121,0,0,13307.4,0,14179.5
338,92,391511,346,4481,0,0,25757.1,0,26032.5
338,61,424224,345,4500,0,0,17503.2,0,20360
338,31,445341,345,2831,0,4.5,10645.2,3.65743,12610.1
338,0,458441,347,1559,3,0,0,0,0
339,245,376769,345,0,0,0,0,0,0
339,214,376769,345,0,0,0,30.6,0,36.5247
339,184,372135,347,13,0,0,532.8,0,634.626
339,153,380363,345,128,0,0,2922.3,0,2612.62
339,123,382356,345,1225,0,0,12978.9,0,10482.3
339,92,394763,345,3720,0,0,23650.2,0,23533.6
339,61,419190,345,5167,0,0,20904.3,0,20592.5
339,31,445099,344,3125,0,5.4,10598.4,6.24138,9552.95
339,0,458443,347,1557,3,0,0,0,0
340,245,366307,321,0,0,0,1.8,0,2.64127
340,214,366308,321,1,0,0,77.4,0,81.7021
340,184,366595,318,31,0,0,516.6,0,584.806
340,153,366662,321,203,0,0,3290.4,0,3182.66
340,123,370182,321,1239,0,0,13970.7,0,13705.3
340,92,384073,318,4244,0,0,28440.9,0,27057.7
340,61,412434,321,6793,0,20.7,24053.4,20.7405,25667.7
340,31,444425,346,3335,0,3.6,11016,4.61527,11168.5
340,0,458440,347,1560,3,0,0,0,0
341,245,355706,119,0,1,6.3,0.9,4.8163,1.10478
341,214,355692,127,4,0,0.9,48.6,0.437777,55.8655
341,184,355726,127,24,1,16.2,544.5,12.3679,510.697
341,153,357633,150,216,0,23.4,3510.9,25.4373,4254.53
341,123,360290,178,1433,5,66.6,15378.3,61.0298,15543.1
341,92,373282,236,4899,18,54.9,31409.1,62.6018,31150.1
341,61,405897,313,7183,2,27.9,28817.1,30.5014,29911.3
341,31,444770,346,3176,0,3.6,10848.6,2.47183,13172.2
341,0,458440,347,1560,3,0,0,0,0
342,245,373348,344,0,0,0,0,0,0
342,214,373348,344,0,0,0,36.9,0,31.9029
342,184,377982,345,30,0,0,478.8,0,571.745
342,153,372591,345,197,0,0,2902.5,0,2839.69
342,123,382757,344,1126,0,0,12333.6,0,13220.3
342,92,395630,344,3481,0,0,22936.5,0,20918.4
342,61,418494,344,5483,0,0,21355.2,0,24324.3
342,31,444139,346,3256,0,3.6,11344.5,4.46162,14209.2
342,0,458440,347,1560,3,0,0,0,0
343,245,370066,345,2,0,0,15.3,0,14.9989
343,214,370081,345,4,0,0,36.9,0,39.2224
343,184,376208,344,36,0,0,607.5,0,634.698
343,153,370471,345,246,0,0,3399.3,0,3525.95
343,123,383462,345,1086,0,0,12198.6,0,13899.1
343,92,397308,345,3261,0,0,23508.9,0,23463.8
343,61,422751,346,4540,0,0,18211.5,0,17665.1
343,31,444710,345,3248,0,4.5,10837.8,3.58842,10825
343,0,458438,347,1562,3,0,0,0,0
344,245,369904,345,0,0,0,0.9,0,0.632097
344,214,369904,345,1,0,0,58.5,0,61.7302
344,184,372221,344,21,0,0,586.8,0,554.999
344,153,373380,345,175,0,0,2905.2,0,2775.61
344,123,377928,345,1267,0,0,13986.9,0,15200.4
344,92,387100,345,4156,0,0,26469.9,0,25617
344,61,417879,347,5060,0,0,22054.5,0,21757.2
344,31,443456,345,3496,0,4.5,11743.2,4.79704,12023.5
344,0,458438,347,1562,3,0,0,0,0
345,245,367813,108,0,0,6.3,2.7,5.54587,3.87422
345,214,367909,114,0,0,0.9,27.9,0.361581,24.091
345,184,371311,127,37,0,21.6,508.5,20.3415,571.521
345,153,371877,160,210,0,20.7,3053.7,20.0274,2538.2
345,123,374054,177,1426,6,72,13609.8,78.8622,12436
345,92,385673,245,4641,12,58.5,27047.7,56.485,24545.9
345,61,414262,313,6105,9,18.9,23936.4,20.6356,25640.7
345,31,442030,346,4150,0,3.6,12438,3.04198,12957.6
345,0,458440,347,1560,3,0,0,0,0
346,245,363044,54,0,0,3.6,2.7,4.14936,2.84662
346,214,365228,41,15,0,0.9,75.6,0.639186,85.2166
346,184,363048,61,29,0,16.2,543.6,11.8512,451.593
346,153,364009,79,212,2,25.2,2959.2,19.7084,2765.03
346,123,372496,76,1290,23,79.2,12706.2,76.8731,13889.8
346,92,380974,192,4924,0,56.7,27639,52.2992,26099.1
346,61,398017,264,8648,24,51.3,34106.4,54.3105,30057.2
346,31,444649,345,3486,0,4.5,10678.5,6.22329,12145
346,0,458441,347,1559,3,0,0,0,0
347,245,379465,347,0,0,0,4.5,0,3.97853
347,214,379468,347,2,0,0,29.7,0,26.8234
347,184,376621,347,22,0,0,517.5,0,541.526
347,153,376948,347,271,0,0,3272.4,0,3379.41
347,123,384043,347,1128,0,0,12564,0,13362.2
347,92,400582,347,3341,0,0,21547.8,0,19926.4
347,61,420093,347,5449,0,0,20596.5,0,23285
347,31,445347,347,3080,0,2.7,10415.7,2.91322,10874.7
347,0,458438,347,1562,3,0,0,0,0
348,245,374498,346,0,0,0,0,0,0
348,214,374498,346,0,0,0,43.2,0,44.7334
348,184,372430,346,22,0,0,490.5,0,391.996
348,153,378506,346,235,0,0,3011.4,0,3171.5
348,123,379213,346,1294,0,0,13143.6,0,13841.8
348,92,395472,346,3829,0,0,23535.9,0,24487.5
348,61,418470,346,5199,0,0,21486.6,0,19632.3
348,31,443343,345,3634,0,4.5,11720.7,3.45111,14114.6
348,0,458438,347,1562,3,0,0,0,0
349,245,375642,118,0,0,8.1,8.1,8.37227,7.99283
349,214,375412,90,4,0,1.8,46.8,1.84351,43.0412
349,184,375927,122,23,4,20.7,489.6,20.2425,474.947
349,153,376264,148,163,0,27,2994.3,29.9708,3102.27
349,123,378676,168,1271,0,81,14578.2,70.1076,14225.1
349,92,395668,260,3819,13,47.7,23652.9,43.7678,25100.9
349,61,420381,319,5387,7,16.2,19593,14.0515,22211.6
349,31,444373,342,3165,2,5.4,11215.8,5.35836,11557.8
349,0,458444,347,1556,3,0,0,0,0
350,245,379825,345,0,0,0,0,0,0
350,214,379825,345,0,0,0,48.6,0,48.5284
350,184,380925,345,28,0,0,549.9,0,670.452
350,153,380065,345,229,0,0,2982.6,0,3498.64
350,123,381209,345,1179,0,0,13339.8,0,12346.1
350,92,399015,345,4088,0,0,23225.4,0,24787.6
350,61,423735,345,4740,0,0,18468.9,0,16881.7
350,31,446200,345,2796,0,4.5,9903.6,6.28105,8218.72
350,0,458441,347,1559,3,0,0,0,0
351,245,376355,347,1,0,0,16.2,0,15.5192
351,214,376369,347,5,0,0,85.5,0,68.4522
351,184,376414,347,21,0,0,539.1,0,544.418
351,153,376877,347,198,0,0,3276.9,0,3075.2
351,123,380515,345,1310,0,0,12582.9,0,12315.8
351,92,391076,345,4554,0,0,26029.8,0,27103.4
351,61,418918,346,5143,0,0,20822.4,0,17810.1
351,31,444029,345,3404,0,4.5,11310.3,3.61253,11398.1
351,0,458447,347,1553,3,0,0,0,0
352,245,373263,329,0,0,0,0.9,0,0.627658
352,214,373263,329,1,0,0,42.3,0,37.7778
352,184,370697,329,34,0,0,525.6,0,520.235
352,153,367332,329,237,0,0,3258.9,0,2884.14
352,123,373063,329,1229,0,0,13774.5,0,13904.2
352,92,386127,329,4527,0,0,26942.4,0,24759.7
352,61,414943,329,5647,0,11.7,22886.1,11.512,20549.3
352,31,444470,347,3272,0,2.7,11032.2,3.12311,10291.4
352,0,458443,347,1557,3,0,0,0,0
353,245,377032,344,7,0,0,25.2,0,24.5832
353,214,377062,344,5,0,0,54,0,62.946
353,184,372634,346,28,0,0,515.7,0,334.301
353,153,380359,344,181,0,0,2723.4,0,2231.73
